PremiseId,Occupier ID,Name,BusinessType,SubCategory,Category,Guardian-sector,Classification,PostCode,Town,Latitude,Longitude,CreatedDate,ClosedDate,Selected Town,Pre-lockdown,Lockdown,Post Lockdown,FrLastVerifiedDate,OrLastVerifiedDate
50936930,13392844,Delicious,Independent,Take Away Food Shops,Cafes & Fast Food,"Restaurants, cafes & fast food","Restaurants, cafes & fast food",LA9 4BN,Kendal,54.32867,-2.74422,2017-11-03,,Kendal,Open,,Open,4/8/2020,4/8/2020
50936881,13392846,Cafe Olive,Independent,Cafe & Tearoom,Cafes & Fast Food,"Restaurants, cafes & fast food","Restaurants, cafes & fast food",LA9 4BH,Kendal,54.32902,-2.74298,2017-11-03,,Kendal,Open,,Open,4/8/2020,4/8/2020
52494558,13392848,Red Door Kitchen,Independent,Cafe & Tearoom,Cafes & Fast Food,"Restaurants, cafes & fast food","Restaurants, cafes & fast food",LA9 4ND,Kendal,54.328089,-2.748034,2017-11-03,2020-08-04,Kendal,Open,,,4/8/2020,4/8/2020
52068510,13392849,Z.W. Foot & Ankle,Independent,Alternative & Complementary Medicines,"Hairdressing, Health & Beauty",Health & beauty,Health & beauty,LA9 4LU,Kendal,54.32891,-2.74708,2017-11-03,,Kendal,Open,Open,Open,15/7/2020,4/8/2020
52494616,13392851,Adapt,Independent,Kitchen Planners,"DIY, Hardware, Builder's Merchants & Household Goods",Other,Other,LA9 4QG,Kendal,54.33084,-2.74766,2017-11-03,,Kendal,Open,,Open,15/7/2020,4/8/2020
52494667,13392861,Anytime Fitness,Multiple,Health Clubs,"Hairdressing, Health & Beauty",Health & beauty,Health & beauty,LA9 7FH,Kendal,54.31996,-2.74387,2017-11-03,,Kendal,Open,,,15/7/2020,4/8/2020
52112792,13313102,Made in Flowers Wedding Studio,Independent,Florists,Florists & Garden,Other,Other,LA9 4EN,Kendal,54.32528,-2.74734,2017-05-02,2020-08-04,Kendal,Open,,,17/7/2020,4/8/2020
52234521,13313103,Angel Nails,Independent,Nail Salons,"Hairdressing, Health & Beauty",Health & beauty,Health & beauty,LA9 4AB,Kendal,54.32772,-2.74682,2017-05-02,,Kendal,Open,,Open,16/7/2020,4/8/2020
52816001,13313105,Kendal Beauty,Independent,Beauty Salons,"Hairdressing, Health & Beauty",Health & beauty,Health & beauty,LA9 4TS,Kendal,54.32818,-2.74624,2017-05-02,,Kendal,Open,,Open,16/7/2020,4/8/2020
52677646,13313106,The Lane,Independent,Hairdressers,"Hairdressing, Health & Beauty",Health & beauty,Health & beauty,LA9 4DN,Kendal,54.32439,-2.74665,2017-05-02,,Kendal,Open,,Open,17/7/2020,4/8/2020
52234516,13313108,Julie Ann Scott,Independent,Art Galleries & Fine Art Dealers,"Books, Arts & Crafts, Stationery, Printers",Other,Other,LA9 4JH,Kendal,54.32678,-2.74783,2017-05-02,,Kendal,Open,,Open,4/8/2020,4/8/2020
50936922,13313097,Lakeside Taxis,Independent,Taxis & Private Hire,Transport,Other,Other,LA9 4JH,Kendal,54.32688,-2.74873,2017-05-02,,Kendal,Open,,Open,4/8/2020,4/8/2020
52876783,13318443,The Tailors Workshop,Independent,Tailors,Fashion & General Clothing,Fashion & clothing,Fashion & clothing,LA9 4TX,Kendal,54.32832,-2.74539,2017-05-11,,Kendal,Open,,Open,15/7/2020,4/8/2020
52876787,13318462,The Foot Clinic,Independent,Alternative & Complementary Medicines,"Hairdressing, Health & Beauty",Health & beauty,Health & beauty,LA9 4DA,Kendal,54.32695,-2.74708,2017-05-11,,Kendal,Open,Open,Open,15/7/2020,4/8/2020
50852014,13313089,Timeless,Independent,Beauty Salons,"Hairdressing, Health & Beauty",Health & beauty,Health & beauty,LA9 4ED,Kendal,54.32549,-2.74742,2017-05-02,,Kendal,Open,,Open,17/7/2020,4/8/2020
50852268,13313090,Cut Above,Independent,Hairdressers,"Hairdressing, Health & Beauty",Health & beauty,Health & beauty,LA9 4TF,Kendal,54.32616,-2.74773,2017-05-02,,Kendal,Open,,Open,17/7/2020,4/8/2020
50851955,13313070,Masons Yard 24,Independent,Restaurant & Bar,Restaurants,"Restaurants, cafes & fast food","Restaurants, cafes & fast food",LA9 4BN,Kendal,54.32903,-2.74353,2017-05-02,,Kendal,Open,,Open,4/8/2020,4/8/2020
50852001,13313071,Waterside Café Bistro,Independent,Cafe & Tearoom,Cafes & Fast Food,"Restaurants, cafes & fast food","Restaurants, cafes & fast food",LA9 4DZ,Kendal,54.32683,-2.74519,2017-05-02,,Kendal,Open,,Open,15/7/2020,4/8/2020
52234472,13313074,Home Interiors of Kendal,Independent,Interior Design / Decoration,"Furniture, Carpets, Textiles, Bathrooms & Kitchens",Household items,Household items,LA9 4BD,Kendal,54.32835,-2.74477,2017-05-02,,Kendal,Open,,Open,4/8/2020,4/8/2020
52234474,13313075,Pegasus,Independent,Financial Advisors,"Banks, Financial Services & Building Societies",Other,Other,LA9 4BL,Kendal,54.3288,-2.7435,2017-05-02,,Kendal,Open,,Open,4/8/2020,4/8/2020
52494563,13313076,The Light Direction,Independent,Photographers,Miscellaneous,Other,Other,LA9 4ND,Kendal,54.328089,-2.748034,2017-05-02,,Kendal,Open,,Open,4/8/2020,4/8/2020
52234510,13313079,The 2 Sisters @ Kendal,Independent,Cafe & Tearoom,Cafes & Fast Food,"Restaurants, cafes & fast food","Restaurants, cafes & fast food",LA9 4LU,Kendal,54.32857,-2.74739,2017-05-02,,Kendal,Open,,Open,15/7/2020,4/8/2020
52112820,13313083,India,Independent,Restaurant - Indian,Restaurants,"Restaurants, cafes & fast food","Restaurants, cafes & fast food",LA9 4BW,Kendal,54.32999,-2.74539,2017-05-02,,Kendal,Open,,Open,4/8/2020,4/8/2020
50309749,13313085,Oxfam Books & Music,Multiple,Charity Shops,Charity & Secondhand Shops,Other,Other,LA9 4TF,Kendal,54.32636,-2.74772,2017-05-02,,Kendal,Open,,Open,16/7/2020,4/8/2020
52881609,13332532,Christian Science Reading Room,Multiple,Books - Rare & Secondhand,"Books, Arts & Crafts, Stationery, Printers",Other,Other,LA9 4LL,Kendal,54.33066,-2.74654,2017-06-22,,Kendal,Open,,,15/7/2020,4/8/2020
52845688,13221548,Shopmobility,Independent,Mobility Services,Miscellaneous,Other,Other,LA9 4LR,Kendal,54.32901,-2.74655,2016-08-24,,Kendal,Open,,,15/7/2020,4/8/2020
52319996,12319996,Car Park,Independent,Car Parking & Garaging,Transport,Other,Other,LA9 4QB,Kendal,54.32881,-2.749046,2010-05-24,,Kendal,Open,,,10/7/2020,10/5/2016
52311025,12311025,Car Park,Independent,Car Parking & Garaging,Transport,Other,Other,LA9 7FH,Kendal,54.31976,-2.74386,2010-05-24,,Kendal,Open,,,10/7/2020,20/12/2019
52312252,12312252,Car Park,Independent,Car Parking & Garaging,Transport,Other,Other,LA9 4DN,Kendal,54.324905,-2.746899,2010-05-24,,Kendal,Open,,,10/7/2020,10/5/2016
52311880,12311880,Car Park,Independent,Car Parking & Garaging,Transport,Other,Other,LA9 4AY,Kendal,54.32778,-2.744199,2010-05-24,,Kendal,Open,,,10/7/2020,10/5/2016
52311881,12311881,Car Park,Independent,Car Parking & Garaging,Transport,Other,Other,LA9 4QB,Kendal,54.32881,-2.749046,2010-05-24,,Kendal,Open,,,10/7/2020,10/5/2016
52311890,12311890,Car Park,Independent,Car Parking & Garaging,Transport,Other,Other,LA9 4AY,Kendal,54.32778,-2.744199,2010-05-24,,Kendal,Open,,,10/7/2020,10/5/2016
52311891,12311891,Car Park,Independent,Car Parking & Garaging,Transport,Other,Other,LA9 4HA,Kendal,54.325669,-2.74842,2010-05-24,,Kendal,Open,,,10/7/2020,10/5/2016
52315414,12315414,Car Park,Independent,Car Parking & Garaging,Transport,Other,Other,LA9 4HA,Kendal,54.325669,-2.74842,2010-05-24,,Kendal,Open,,,10/7/2020,10/5/2016
52315748,12315748,Car Park,Independent,Car Parking & Garaging,Transport,Other,Other,LA9 4LR,Kendal,54.329032,-2.746559,2010-05-24,,Kendal,Open,,,10/7/2020,10/5/2016
52316636,12316636,Car Park,Independent,Car Parking & Garaging,Transport,Other,Other,LA9 4AY,Kendal,54.32778,-2.744199,2010-05-24,,Kendal,Open,,,10/7/2020,10/5/2016
52234512,12234512,Premier Inn,Multiple,Hotels - 3 Stars,Accommodation,Other,Other,LA9 4QD,Kendal,54.330405,-2.748445,2010-03-09,,Kendal,Open,,Open,15/7/2020,4/8/2020
52234468,12234468,Gee's,Independent,Fashion Shops,Fashion & General Clothing,Fashion & clothing,Fashion & clothing,LA9 4BN,Kendal,54.32897,-2.74368,2010-03-08,2020-08-04,Kendal,Open,,,4/8/2020,4/8/2020
52234501,12234501,The Wakefield Arms,Multiple,Public Houses & Inns,"Bars, Pubs & Clubs","Bars, pubs & clubs","Bars, pubs & clubs",LA9 4QD,Kendal,54.330405,-2.748445,2010-03-09,,Kendal,Open,,Open,15/7/2020,4/8/2020
52068514,12068514,Bagot Opticians,Independent,Opticians,"Hairdressing, Health & Beauty",Health & beauty,Health & beauty,LA9 4QB,Kendal,54.32895,-2.7486,2009-03-31,,Kendal,Open,Open,Open,15/7/2020,4/8/2020
50898432,10898432,Majestic Wine Warehouse,Multiple,"Wines, Spirits & Beers",Off Licenses,Other,Other,LA9 4BT,Kendal,54.32926,-2.74461,2008-03-31,,Kendal,Open,Open,Open,15/7/2020,4/8/2020
50872030,10872030,The Westmorland Gazette,Independent,Miscellaneous,Miscellaneous,Other,Other,LA9 4DP,Kendal,54.3278,-2.7474,2008-02-21,,Kendal,Open,,Open,16/7/2020,4/8/2020
50872031,10872031,La Maison Lifestyle Emporium,Independent,Interior Design / Decoration,"Furniture, Carpets, Textiles, Bathrooms & Kitchens",Household items,Household items,LA9 4DP,Kendal,54.32803,-2.74781,2008-02-21,2020-08-04,Kendal,Open,,,15/7/2020,4/8/2020
50872064,10872064,Waterstones,Multiple,Booksellers,"Books, Arts & Crafts, Stationery, Printers",Other,Other,LA9 4LR,Kendal,54.32901,-2.7468,2008-02-21,,Kendal,Open,,Open,15/7/2020,4/8/2020
50872071,10872071,The Body Shop,Multiple,Beauty Products,"Chemists, Toiletries & Health",Other,Other,LA9 4LR,Kendal,54.32912,-2.74597,2008-02-21,,Kendal,Open,Open,Open,15/7/2020,4/8/2020
50872074,10872074,Greggs,Multiple,Bakers Shops,Bakers,Other,Other,LA9 4LR,Kendal,54.32905,-2.74653,2008-02-21,,Kendal,Open,,Open,15/7/2020,4/8/2020
50872075,10872075,O2,Multiple,Mobile Phones,Electrical Goods & Home Entertainment,Other,Other,LA9 4LR,Kendal,54.32903,-2.74666,2008-02-21,,Kendal,Open,,Open,15/7/2020,4/8/2020
50872076,10872076,Vision Express,Multiple,Opticians,"Hairdressing, Health & Beauty",Health & beauty,Health & beauty,LA9 4LR,Kendal,54.32891,-2.74653,2008-02-21,,Kendal,Open,Open,Open,16/7/2020,4/8/2020
50872078,10872078,Vodafone,Multiple,Mobile Phones,Electrical Goods & Home Entertainment,Other,Other,LA9 4LR,Kendal,54.32889,-2.74667,2008-02-21,,Kendal,Open,,Open,15/7/2020,4/8/2020
50872082,10872082,Superdrug,Multiple,Beauty Products,"Chemists, Toiletries & Health",Other,Other,LA9 4LR,Kendal,54.32907,-2.74604,2008-02-21,,Kendal,Open,Open,Open,15/7/2020,4/8/2020
50852270,10852270,Jo & Cass Hairdressing,Independent,Hair & Beauty Salons,"Hairdressing, Health & Beauty",Health & beauty,Health & beauty,LA9 4TF,Kendal,54.32616,-2.74773,2008-02-13,,Kendal,Open,,Open,16/7/2020,4/8/2020
50852231,10852231,Kendal Security Centre,Independent,Locksmiths,"Locksmiths, Clothing Alterations & Shoe Repairs",Other,Other,LA9 4RA,Kendal,54.33005,-2.74724,2008-02-13,,Kendal,Open,,Open,15/7/2020,4/8/2020
50851897,10851897,Igloo Hairdressing,Independent,Hairdressers,"Hairdressing, Health & Beauty",Health & beauty,Health & beauty,LA9 4AT,Kendal,54.32794,-2.74495,2008-02-13,2020-08-04,Kendal,Open,,,4/8/2020,4/8/2020
50851902,10851902,Frydays,Independent,Fish & Chip Shops,Cafes & Fast Food,"Restaurants, cafes & fast food","Restaurants, cafes & fast food",LA9 4AY,Kendal,54.32746,-2.74451,2008-02-13,,Kendal,Open,,Open,4/8/2020,4/8/2020
50852220,10852220,Claire's,Multiple,Fashion Accessories,Fashion & General Clothing,Fashion & clothing,Fashion & clothing,LA9 4QQ,Kendal,54.3288,-2.74758,2008-02-13,,Kendal,Open,,Open,15/7/2020,4/8/2020
50852228,10852228,Aireys Of Kendal,Independent,Newsagents,"Confectionery, Tobacco, Newsagents",Other,Other,LA9 4RA,Kendal,54.33017,-2.74725,2008-02-13,2020-08-04,Kendal,Open,Open,Open,15/7/2020,4/8/2020
50852094,10852094,Kwik Fit,Multiple,Garage Services,Auto Services,Other,Other,LA9 4LL,Kendal,54.33065,-2.74639,2008-02-13,,Kendal,Open,Open,Open,15/7/2020,4/8/2020
50852106,10852106,Clintons,Multiple,Card & Poster Shops,"Confectionery, Tobacco, Newsagents",Other,Other,LA9 4LR,Kendal,54.32893,-2.74636,2008-02-13,2020-08-04,Kendal,Open,,,15/7/2020,4/8/2020
50852120,10852120,Wilkinson Cameras,Multiple,Photographic - Retail,Electrical Goods & Home Entertainment,Other,Other,LA9 4LR,Kendal,54.32889,-2.74605,2008-02-13,,Kendal,Open,,Open,16/7/2020,4/8/2020
50852012,10852012,Highgate Carpets,Independent,Carpets & Rugs,"Furniture, Carpets, Textiles, Bathrooms & Kitchens",Household items,Household items,LA9 4ED,Kendal,54.32511,-2.74737,2008-02-13,,Kendal,Open,,Open,17/7/2020,4/8/2020
50852013,10852013,Iceland,Multiple,Supermarkets,"Groceries, Supermarkets & Food Shops","Groceries, supermarkets & food shops","Groceries, supermarkets & food shops",LA9 4ED,Kendal,54.32564,-2.74742,2008-02-13,,Kendal,Open,Open,Open,15/7/2020,4/8/2020
50851953,10851953,Kendal Fisheries,Independent,Fishmongers,Butchers & Fishmongers,Other,Other,LA9 4BN,Kendal,54.32889,-2.74379,2008-02-13,,Kendal,Open,Open,Open,4/8/2020,4/8/2020
50851873,10851873,Finkles Restaurant,Independent,Restaurant - British,Restaurants,"Restaurants, cafes & fast food","Restaurants, cafes & fast food",LA9 4AB,Kendal,54.328,-2.74609,2008-02-13,,Kendal,Open,,Open,16/7/2020,4/8/2020
50851866,10851866,Bootleggers,Independent,Public Houses & Inns,"Bars, Pubs & Clubs","Bars, pubs & clubs","Bars, pubs & clubs",LA9 4AB,Kendal,54.32792,-2.74656,2008-02-13,,Kendal,Open,,,16/7/2020,4/8/2020
50679055,10679055,Intersport,Multiple,Sports Goods Shops,"Sports, Toys, Cycle Shops & Hobbies",Other,Other,LA9 4BN,Kendal,54.32885,-2.74389,2007-11-07,,Kendal,Open,,Open,4/8/2020,4/8/2020
50984049,10984049,Ryman The Stationer,Multiple,Stationers,"Books, Arts & Crafts, Stationery, Printers",Other,Other,LA9 4LR,Kendal,54.32885,-2.74704,2008-07-03,,Kendal,Open,,Open,16/7/2020,4/8/2020
50936953,10936953,PizzaExpress,Multiple,Restaurant - Italian,Restaurants,"Restaurants, cafes & fast food","Restaurants, cafes & fast food",LA9 4DP,Kendal,54.32915,-2.7432,2008-04-28,,Kendal,Open,,,15/7/2020,4/8/2020
50936923,10936923,The Miles Thompson,Multiple,Public Houses & Inns,"Bars, Pubs & Clubs","Bars, pubs & clubs","Bars, pubs & clubs",LA9 4JH,Kendal,54.32686,-2.74773,2008-04-28,,Kendal,Open,,Open,4/8/2020,4/8/2020
50936945,10936945,H. Hogarth,Independent,Jewellers,"Jewellers, Clocks & Watches",Other,Other,LA9 4TX,Kendal,54.32845,-2.74568,2008-04-28,,Kendal,Open,,Open,15/7/2020,4/8/2020
50936843,10936843,Kendal Library,Independent,Libraries,Miscellaneous,Other,Other,LA9 4PY,Kendal,54.32857,-2.74739,2008-04-28,,Kendal,Open,,,15/7/2020,4/8/2020
50936906,10936906,Sports Direct,Multiple,Sports Goods Shops,"Sports, Toys, Cycle Shops & Hobbies",Other,Other,LA9 4SG,Kendal,54.33071,-2.74615,2008-04-28,,Kendal,Open,,Open,15/7/2020,4/8/2020
50936888,10936888,The Riverside Hotel & Leisure Club,Independent,Hotels - Others,Accommodation,Other,Other,LA9 4BD,Kendal,54.32956,-2.74259,2008-04-28,,Kendal,Open,,Open,4/8/2020,4/8/2020
50936854,10936854,Greenhalgh's,Multiple,Bakers Shops,Bakers,Other,Other,LA9 4HA,Kendal,54.32661,-2.74772,2008-04-28,2020-08-04,Kendal,Open,,,15/7/2020,4/8/2020
50920762,10920762,Halifax PLC,Multiple,Banks & Other Financial Institutions,"Banks, Financial Services & Building Societies",Other,Other,LA9 4DA,Kendal,54.32626,-2.74746,2008-04-09,,Kendal,Open,Open,Open,15/7/2020,4/8/2020
50309297,10309297,Next,Multiple,Fashion Shops,Fashion & General Clothing,Fashion & clothing,Fashion & clothing,LA9 4PU,Kendal,54.32921,-2.7474,2006-02-08,,Kendal,Open,,Open,16/7/2020,4/8/2020
50616957,10616957,Marks & Spencer,Multiple,Department Stores,#N/A,Other,#N/A,LA9 4QB,Kendal,54.32875,-2.74857,2007-05-22,,Kendal,Open,,,15/7/2020,4/8/2020
50618026,10618026,NatWest,Multiple,Banks & Other Financial Institutions,"Banks, Financial Services & Building Societies",Other,Other,LA9 4LZ,Kendal,54.3288,-2.74784,2007-05-22,,Kendal,Open,Open,Open,15/7/2020,4/8/2020
50607108,10607108,Boots The Chemist,Multiple,Chemists / Toiletries,"Chemists, Toiletries & Health",Other,Other,LA9 4PU,Kendal,54.32911,-2.7474,2007-05-15,,Kendal,Open,Open,Open,15/7/2020,4/8/2020
50607108,10607927,Boots Opticians,Multiple,Opticians,"Hairdressing, Health & Beauty",Health & beauty,Health & beauty,LA9 4PU,Kendal,54.32911,-2.7474,2007-05-15,,Kendal,Open,Open,Open,15/7/2020,4/8/2020
50544284,10544284,Booths Supermarkets,Multiple,Supermarkets,"Groceries, Supermarkets & Food Shops","Groceries, supermarkets & food shops","Groceries, supermarkets & food shops",LA9 4DP,Kendal,54.32803,-2.74768,2007-04-28,,Kendal,Open,Open,Open,15/7/2020,4/8/2020
52243694,12782854,EE,Multiple,Mobile Phones,Electrical Goods & Home Entertainment,Other,Other,LA9 4LR,Kendal,54.329032,-2.746559,2012-11-14,,Kendal,Open,,Open,16/7/2020,4/8/2020
50852318,12825185,The Kitten & The Goat,Independent,Art & Craft,"Books, Arts & Crafts, Stationery, Printers",Other,Other,LA9 4TS,Kendal,54.32811,-2.74657,2013-03-27,,Kendal,Open,,Open,16/7/2020,4/8/2020
52271509,12825192,Marmaris,Independent,Fast Food Takeaway,Cafes & Fast Food,"Restaurants, cafes & fast food","Restaurants, cafes & fast food",LA9 4AT,Kendal,54.327785,-2.744784,2013-03-27,,Kendal,Open,,Open,4/8/2020,4/8/2020
50852309,12825198,Green Door Exhibitions,Independent,Art Galleries & Fine Art Dealers,"Books, Arts & Crafts, Stationery, Printers",Other,Other,LA9 4TP,Kendal,54.32835,-2.74663,2013-03-27,,Kendal,Open,,Open,15/7/2020,4/8/2020
52386668,12825201,Vats Bar,Independent,Bars,"Bars, Pubs & Clubs","Bars, pubs & clubs","Bars, pubs & clubs",LA9 4HE,Kendal,54.32473,-2.74811,2013-03-27,,Kendal,Open,,Open,15/7/2020,4/8/2020
50872072,12825203,Grape Tree,Multiple,Health Foods & Products,"Chemists, Toiletries & Health",Other,Other,LA9 4LR,Kendal,54.32918,-2.74593,2013-03-27,,Kendal,Open,Open,Open,16/7/2020,4/8/2020
50852073,12825207,The Turkish Barber Shop,Independent,Barbers,"Hairdressing, Health & Beauty",Health & beauty,Health & beauty,LA9 4HE,Kendal,54.32495,-2.74767,2013-03-27,,Kendal,Open,,Open,15/7/2020,4/8/2020
50852227,12825210,Peacocks,Multiple,Fashion Shops,Fashion & General Clothing,Fashion & clothing,Fashion & clothing,LA9 4QQ,Kendal,54.32894,-2.74813,2013-03-27,,Kendal,Open,,Open,15/7/2020,4/8/2020
50936841,12825212,Card Factory,Multiple,Card & Poster Shops,"Confectionery, Tobacco, Newsagents",Other,Other,LA9 4ND,Kendal,54.32831,-2.74736,2013-03-27,,Kendal,Open,,Open,15/7/2020,4/8/2020
52571950,12825221,The Gentry @ Highgate,Independent,Barbers,"Hairdressing, Health & Beauty",Health & beauty,Health & beauty,LA9 4HE,Kendal,54.325356,-2.748061,2013-03-27,,Kendal,Open,,Open,15/7/2020,4/8/2020
50851939,12709842,James Brearley & Sons,Independent,Financial Advisors,"Banks, Financial Services & Building Societies",Other,Other,LA9 4BH,Kendal,54.3284,-2.7442,2012-04-12,,Kendal,Open,,Open,4/8/2020,4/8/2020
50851878,12709752,Ruby Tuesday,Independent,Hairdressers,"Hairdressing, Health & Beauty",Health & beauty,Health & beauty,LA9 4AB,Kendal,54.32802,-2.74586,2012-04-12,,Kendal,Open,,Open,16/7/2020,4/8/2020
50936840,12709801,TK Maxx,Multiple,Fashion Shops,Fashion & General Clothing,Fashion & clothing,Fashion & clothing,LA9 4ND,Kendal,54.32798,-2.74743,2012-04-12,,Kendal,Open,,Open,15/7/2020,4/8/2020
52049369,12709806,SieMatic,Multiple,Kitchen Planners,"DIY, Hardware, Builder's Merchants & Household Goods",Other,Other,LA9 4RA,Kendal,54.32959,-2.74714,2012-04-12,,Kendal,Open,,Open,15/7/2020,4/8/2020
52626753,12709866,Mobile Phone Accessories,Independent,Mobile Phones,Electrical Goods & Home Entertainment,Other,Other,LA9 4LR,Kendal,54.32902,-2.746557,2012-04-12,2020-08-04,Kendal,Open,,,16/7/2020,4/8/2020
50872065,12688881,Poundland,Multiple,Discount Store,Discount & Surplus Stores,Other,Other,LA9 4LR,Kendal,54.32887,-2.74685,2012-01-26,,Kendal,Open,Open,Open,15/7/2020,4/8/2020
52386679,12386679,David Graham,Independent,Hairdressers,"Hairdressing, Health & Beauty",Health & beauty,Health & beauty,LA9 4AB,Kendal,54.32768,-2.74739,2010-07-13,,Kendal,Open,,Open,4/8/2020,4/8/2020
52388749,12388749,Paul Samuel,Independent,Barbers,"Hairdressing, Health & Beauty",Health & beauty,Health & beauty,LA9 4BH,Kendal,54.32843,-2.74447,2010-07-13,,Kendal,Open,,Open,4/8/2020,4/8/2020
52387622,12387622,Staff of Life,Independent,Bakers Shops,Bakers,Other,Other,LA9 4AB,Kendal,54.32794,-2.74638,2010-07-13,,Kendal,Open,,Open,4/8/2020,4/8/2020
52388659,12388659,KTD Computers,Independent,Computers,Electrical Goods & Home Entertainment,Other,Other,LA9 4DN,Kendal,54.324905,-2.746899,2010-07-13,,Kendal,Open,,Open,15/7/2020,4/8/2020
52571909,12571909,Topshop,Multiple,Clothes - Women,Fashion & General Clothing,Fashion & clothing,Fashion & clothing,LA9 4LR,Kendal,54.329032,-2.746559,2011-06-03,,Kendal,Open,,Open,16/7/2020,4/8/2020
52571170,12571170,Kendal Physiotherapy & Sports Injury,Independent,Alternative & Complementary Medicines,"Hairdressing, Health & Beauty",Health & beauty,Health & beauty,LA9 4PU,Kendal,54.3297,-2.747509,2011-05-21,,Kendal,Open,Open,Open,16/7/2020,4/8/2020
52571143,12571143,Nina's Juice Bar,Independent,Juice Bars,#N/A,Other,#N/A,LA9 4LR,Kendal,54.329032,-2.746559,2011-05-22,,Kendal,Open,,Open,15/7/2020,4/8/2020
52571128,12571128,Car Park,Independent,Car Parking & Garaging,Transport,Other,Other,LA9 4NQ,Kendal,54.32824,-2.749682,2011-05-18,,Kendal,Open,,,10/7/2020,10/5/2016
52571102,12571102,Kendal Squash Club,Independent,Health Clubs,"Hairdressing, Health & Beauty",Health & beauty,Health & beauty,LA9 4HE,Kendal,54.325356,-2.748061,2011-05-17,,Kendal,Open,,Open,15/7/2020,4/8/2020
52386668,12571103,The Grainstore Restaurant,Independent,Restaurant & Bar,Restaurants,"Restaurants, cafes & fast food","Restaurants, cafes & fast food",LA9 4HE,Kendal,54.32473,-2.74811,2011-05-17,,Kendal,Open,,Open,15/7/2020,4/8/2020
